,t2_5km,usodosolo,elevacao,slope,ndvi,evi,t2_1km,aspect_LE,aspec_NS
2491,308.328,10.0,79,4.843523,7509,3084,307.675,0.98358226,-0.18046047
2492,308.328,10.0,221,4.9271393,7452,4080,308.434,-0.09469771,-0.99550605
2493,308.328,10.0,221,5.3580904,6938,3800,308.659,-0.9541768,0.2992435
2494,308.328,7.0,210,6.5602956,6670,3649,309.121,0.99960804,-0.027995361
2495,308.986,13.0,53,7.626497,3221,2368,308.878,0.14023139,-0.99011874
2496,308.986,13.0,45,1.4548773,3151,1892,309.468,0.5124326,0.85872746
2497,308.986,13.0,51,7.194564,7433,2937,309.247,0.9556978,0.29434976
2498,308.986,13.0,59,11.057505,6690,3307,308.528,0.8510866,0.52502525
2499,308.986,13.0,56,9.991032,6691,3822,308.714,0.03326009,-0.99944675
2500,308.729,13.0,46,4.753403,3028,2356,309.218,-0.066146284,0.99780995
2501,308.729,13.0,28,0.61227876,2556,2007,309.459,0.9933182,0.115407795
2502,308.729,13.0,39,0.5797285,2929,1984,309.62,-0.75059396,0.6607637
2503,308.729,13.0,39,0.4832358,2113,1709,309.919,0.7252131,-0.6885245
2504,308.729,13.0,43,0.54278874,2283,1340,309.084,-0.24170624,-0.9703495
2505,307.855,13.0,21,1.0058401,2316,1820,308.171,-0.7049834,0.7092238
2506,307.855,13.0,27,1.3037236,1965,1221,308.047,0.8963002,-0.44344783
2507,307.855,13.0,61,3.9603565,3032,1206,307.606,0.9121093,-0.409947
2508,307.855,13.0,108,2.986095,3014,1840,307.157,-0.9938507,-0.11072818
2509,307.855,13.0,19,3.9957795,2922,1998,306.634,0.9472232,0.3205748
2510,306.877,13.0,8,0.54663,2594,1808,306.294,-0.53626263,-0.8440512
2511,306.877,13.0,8,1.322833,1884,1301,306.039,0.6590154,-0.75212944
2512,306.877,13.0,60,0.85591555,2367,1677,305.757,0.85907394,0.5118515
2513,306.877,13.0,10,1.2089565,1903,1221,305.464,0.44251856,-0.89675933
2514,306.877,13.0,15,1.030034,1568,969,305.272,0.5892253,-0.8079688
2515,307.077,13.0,5,0.51932406,-1862,218,304.879,-0.20026307,-0.97974217
2516,307.077,13.0,6,0.051930625,0,0,305.753,0.62626153,-0.7796131
2517,307.077,17.0,6,0.168184,0,0,300.933,-0.85926193,-0.5115359
2518,307.077,17.0,10,1.0111108,0,0,301.218,-0.34488937,-0.93864334
2519,307.077,11.0,41,,4259,2645,308.077,,
2520,308.778,2.0,5,,7886,4894,308.694,,
2521,308.778,2.0,10,0.08687355,8383,5747,308.501,-0.75832343,-0.6518785
2522,308.778,11.0,3,0.38263932,7169,5747,306.651,0.8678061,-0.496903
2523,308.778,4.0,2,0.24008326,7169,4704,308.227,0.9895694,0.14405692
2524,308.778,1.0,9,0.25061122,7054,3902,308.3,-0.6265512,-0.77938026
2525,308.049,5.0,2,0.47199744,3384,1712,308.025,0.9645647,-0.26384643
2526,308.049,9.0,2,0.4891587,3378,1606,308.129,-0.6260991,-0.7797435
2527,308.049,12.0,3,0.21843065,4119,2356,307.714,0.33081514,-0.9436956
2528,308.049,12.0,4,0.053386137,7640,5378,307.967,-0.9266225,0.375993
2529,308.049,5.0,2,0.053386137,4713,4111,308.122,-0.9266225,0.375993
2530,308.658,13.0,3,0.25542623,6360,3635,308.798,-0.51858526,-0.85502595
2531,308.658,13.0,7,0.38360834,5134,2279,308.687,0.24670994,-0.9690894
2532,308.658,13.0,6,0.36919114,5134,2815,308.558,-0.038063187,-0.9992753
2533,308.658,13.0,8,1.1149412,4601,2554,308.733,0.84553796,-0.5339153
2534,308.658,13.0,47,1.3544487,3956,2781,308.773,-0.92669415,0.3758164
2535,308.59,13.0,47,1.6892934,6070,3172,308.33,0.866813,0.49863338
2536,308.59,12.0,98,2.146232,8177,4574,306.762,-0.0069781416,0.9999757
2537,308.59,13.0,125,1.2100114,5628,3126,307.827,0.30163205,0.9534244
2538,308.59,13.0,37,2.8559065,3050,1741,307.977,0.99992293,0.012413517
2539,308.59,13.0,26,1.2695451,3062,1565,307.911,0.6696221,-0.74270195
2540,308.386,13.0,24,0.4195877,3507,1977,308.368,-0.9945693,-0.104076475
2541,308.386,13.0,23,0.8688475,5074,3677,308.612,0.50256306,0.8645405
2542,308.386,13.0,27,1.1448327,2922,1742,308.604,-0.8917987,0.45243245
2543,308.386,13.0,28,0.81790245,4135,2379,308.552,0.87596345,-0.48237744
2544,308.386,13.0,42,0.3533782,3276,1857,308.612,0.22719935,-0.9738483
2545,308.247,13.0,42,0.5175097,3920,2222,308.598,-0.8321248,0.5545884
2546,308.247,13.0,38,0.5383634,2954,1625,308.566,0.18311654,0.98309124
2547,308.247,13.0,36,4.784955,3167,1744,308.504,0.9312353,-0.36441842
2548,308.247,12.0,127,9.776395,5869,3612,307.415,-0.7467664,-0.66508645
2549,308.247,4.0,104,10.586593,6579,3612,307.164,0.9853339,0.17063726
2550,307.552,9.0,215,4.6085134,8167,4507,307.116,-0.47583947,0.87953216
2551,307.552,2.0,271,11.647485,8233,4792,307.213,0.97605187,-0.217538
2552,307.552,2.0,327,24.349691,8636,4692,307.127,-0.18157543,-0.98337704
2553,307.552,8.0,435,31.19718,8321,4465,306.758,0.8649544,0.50185037
2554,307.552,8.0,435,30.714304,7844,4210,305.789,-0.5300888,0.8479422
2555,307.244,2.0,576,24.181463,8576,4559,304.955,0.9818855,-0.18947542
2556,307.244,2.0,266,21.772556,7647,4712,305.759,0.9841822,0.17715938
2557,307.244,10.0,270,9.654061,7865,4554,306.5,0.61312735,-0.78998405
2558,307.244,2.0,265,5.837043,6891,4554,307.632,-0.92981076,0.36803794
2559,307.244,2.0,103,4.862413,7505,3844,308.585,-0.97118604,-0.2383226
2560,308.328,14.0,84,4.039116,8102,4440,308.027,0.8283961,-0.56014276
2561,308.328,13.0,212,4.658652,6271,3890,308.293,0.36052352,-0.9327501
2562,308.328,13.0,90,7.6327233,5947,3147,308.29,-0.7143616,-0.6997767
2563,308.328,13.0,90,9.258133,5333,2757,308.323,-0.0670159,-0.9977519
2564,308.328,13.0,147,7.2625184,5916,3185,307.891,0.87830245,-0.47810537
2565,308.986,13.0,112,5.1632867,6532,3983,308.563,0.9735987,0.22826634
2566,308.986,13.0,45,1.1092927,5781,3348,309.083,-0.9999993,0.0011783357
2567,308.986,13.0,116,10.2410145,7394,3717,308.667,-0.6542513,-0.75627726
2568,308.986,13.0,383,8.779099,8551,3094,307.608,0.097349524,0.9952503
2569,308.986,2.0,268,12.430534,5909,3810,307.788,0.10121926,-0.99486417
2570,308.729,10.0,45,14.575753,6951,5120,308.014,-0.7924378,-0.6099527
2571,308.729,13.0,39,7.987751,5867,4316,309.013,-0.7979834,-0.6026794
2572,308.729,13.0,39,4.5050187,3633,1888,309.327,-0.8966849,0.44266936
2573,308.729,13.0,39,3.356754,2567,1794,309.774,-0.5467776,-0.8372779
2574,308.729,13.0,43,2.192457,2565,1052,308.622,0.1838209,0.98295975
2575,307.855,13.0,21,1.5230078,4342,1461,308.213,0.2631291,-0.96476066
2576,307.855,13.0,27,1.5702368,4947,4040,307.931,-0.040345702,0.9991858
2577,307.855,13.0,61,2.7109725,3582,3025,307.404,-0.6991183,-0.715006
2578,307.855,13.0,108,3.189067,2054,1348,306.967,0.5280475,0.84921485
2579,307.855,13.0,19,4.0126166,4150,1352,306.493,-0.6078756,-0.7940323
2580,306.877,13.0,8,0.48882648,2151,1435,306.094,-0.41218486,0.91110027
2581,306.877,13.0,8,1.077593,2248,1039,305.779,0.9999698,-0.007776309
2582,306.877,13.0,18,1.6623276,1720,1191,305.496,-0.45177814,0.8921303
2583,306.877,13.0,50,0.79423136,2296,1190,305.161,-0.8166477,-0.5771365
2584,306.877,13.0,16,1.6840415,2304,1482,304.837,0.965959,0.25869513
2585,307.077,13.0,10,0.54737025,2807,1108,303.898,0.9818311,-0.18975711
2586,307.077,7.0,5,0.14438266,0,0,303.94,0.029212574,0.99957323
2587,307.077,7.0,6,0.13567118,0,0,306.437,0.6769702,-0.7360105
2588,307.077,17.0,7,0.96572244,0,0,300.606,0.9067319,-0.4217075
2589,307.077,17.0,18,,0,0,301.351,,
2590,308.778,11.0,11,,7954,4048,308.563,,
2591,308.778,11.0,10,0.4316648,7282,4009,308.62,0.75270313,-0.65836006
2592,308.778,10.0,2,0.5542553,6734,4009,307.474,0.30870926,0.95115644
2593,308.778,11.0,2,0.03462302,4581,2628,308.428,0.6294444,-0.77704555
2594,308.778,10.0,3,0.12966807,2849,1686,308.09,0.677958,-0.7351006
2595,308.049,5.0,2,0.14546926,2437,1480,308.08,-0.36687452,-0.93027043
2596,308.049,7.0,2,0.03995315,5102,2513,308.538,-0.6633512,0.74830824
2597,308.049,9.0,3,0.0799063,6631,4546,308.157,-0.6633512,0.74830824
2598,308.049,10.0,3,0.0509228,5973,4217,307.97,-0.5984601,-0.80115265
2599,308.049,13.0,5,0.08655755,4946,3766,308.848,0.6294444,-0.77704555
2600,308.658,13.0,5,0.63324004,4646,2601,308.937,-0.66553617,-0.7463656
2601,308.658,13.0,15,0.6063306,4005,2898,308.78,-0.2715285,0.9624304
2602,308.658,13.0,15,0.46605647,4340,3145,308.604,0.33514175,-0.9421677
2603,308.658,13.0,9,0.6149567,5366,3102,308.781,-0.988926,0.14840935
2604,308.658,13.0,13,1.1576207,3949,3305,308.75,-0.5126255,-0.8586123
2605,308.59,13.0,13,2.0519373,5147,2876,308.28,-0.36770377,0.92994297
2606,308.59,13.0,22,3.7271454,2777,1569,307.828,0.4609823,-0.8874093
2607,308.59,13.0,25,3.614003,2777,1569,307.955,-0.96203625,0.27292177
2608,308.59,13.0,22,0.8168048,3488,1723,308.316,-0.39805293,0.91736245
2609,308.59,13.0,31,1.6195856,3488,1921,308.218,0.5159834,0.85659856
2610,308.386,13.0,47,2.3354473,3724,2110,308.437,-0.86436355,-0.5028674
2611,308.386,5.0,37,2.4846961,5659,3901,307.768,-0.9838279,-0.1791164
2612,308.386,10.0,46,1.3803332,7788,4717,307.914,-0.9867638,0.16216435
2613,308.386,13.0,47,0.5502804,6883,4170,308.388,-0.81630814,-0.5776167
2614,308.386,13.0,32,0.9092005,4303,2535,308.474,0.13191201,-0.9912614
2615,308.247,13.0,32,0.94141483,3723,2170,308.651,-0.86613685,-0.49980697
2616,308.247,13.0,25,0.6978457,3723,2170,308.639,0.6398088,0.7685342
2617,308.247,13.0,29,2.0542047,4268,3187,308.61,0.7984274,-0.60209113
2618,308.247,13.0,31,3.344938,4268,2538,308.488,0.96030927,0.27893743
2619,308.247,8.0,53,5.0374875,6778,4119,308.514,0.94276,0.3334721
2620,307.552,7.0,64,12.127146,7511,4186,308.153,-0.94670206,0.32211053
2621,307.552,10.0,239,19.0591,8367,4685,306.313,0.4990923,-0.86654884
2622,307.552,2.0,539,23.470182,8760,4479,305.721,0.121899635,-0.99254245
2623,307.552,2.0,785,18.377361,8194,4301,304.281,0.276678,-0.9609627
2624,307.552,2.0,785,14.682635,7941,4499,302.777,-0.025745936,0.99966854
2625,307.244,2.0,655,16.786734,8626,4905,302.765,-0.98557967,-0.16921198
2626,307.244,2.0,530,23.762436,8505,5101,304.116,-0.9091886,-0.41638446
2627,307.244,2.0,179,17.444794,8505,5101,305.73,0.11358896,-0.9935278
2628,307.244,2.0,57,9.745566,6904,4095,307.019,-0.2004134,0.9797114
2629,307.244,2.0,45,3.6917114,5701,3090,308.513,0.99981636,0.01916463
2630,308.328,4.0,40,2.033503,4216,2406,308.676,-0.3565838,0.93426335
2631,308.328,13.0,30,4.9192014,5171,3016,308.677,-0.43646774,-0.8997199
2632,308.328,13.0,24,4.7947545,2909,1702,307.871,-0.9833892,0.18150935
2633,308.328,13.0,24,3.6581302,2993,1728,307.464,0.88705945,-0.46165526
2634,308.328,13.0,19,4.308338,2798,1548,307.039,0.20893899,0.9779287
2635,308.986,13.0,27,3.2136226,3490,1877,307.924,0.93403256,0.35718787
2636,308.986,13.0,48,2.7922156,4547,2608,308.736,0.34515303,0.9385464
2637,308.986,13.0,103,8.9295435,7104,2608,308.638,0.0046413057,0.9999892
2638,308.986,10.0,143,11.806087,7647,3344,307.792,0.94943035,0.31397772
2639,308.986,10.0,320,4.1306334,8667,4172,307.119,-0.8833184,-0.46877342
2640,308.729,2.0,364,7.951792,8152,4248,307.601,0.9946349,0.10344727
2641,308.729,6.0,134,8.904392,7963,4161,308.265,-0.98021114,-0.19795483
2642,308.729,4.0,134,8.970731,5855,3993,308.462,-0.51127833,0.8594152
2643,308.729,10.0,127,11.1163025,6210,4332,308.621,-0.9831542,-0.18277809
2644,308.729,10.0,46,10.963908,4658,3813,307.888,-0.9703814,0.241578
2645,307.855,13.0,60,5.678085,3596,1420,308.079,-0.90745276,0.42015418
2646,307.855,13.0,74,1.3987814,2874,1420,307.843,-0.67377156,-0.7389397
2647,307.855,13.0,25,1.7239716,1980,1356,307.537,-0.5777729,0.8161976
2648,307.855,13.0,13,2.3665566,1920,1356,307.256,0.13030457,0.99147403
2649,307.855,13.0,16,0.93095565,2366,1935,306.803,0.84057516,0.5416949
2650,306.877,13.0,11,1.8725657,2454,1705,306.175,0.6802497,0.7329805
2651,306.877,13.0,11,1.948021,2803,1961,305.47,0.8590011,0.5119737
2652,306.877,13.0,18,2.774778,2750,1803,305.049,0.44893178,-0.893566
2653,306.877,13.0,50,2.0980392,3889,2016,304.742,0.24464852,0.9696118
2654,306.877,13.0,16,3.279154,3999,2242,304.357,-0.25874415,-0.9659459
2655,307.077,13.0,10,1.111743,2732,2492,303.537,0.07706629,-0.99702597
2656,307.077,17.0,5,0.17558585,0,0,298.615,0.78660184,0.61746055
2657,307.077,17.0,6,0.1731151,0,0,299.473,0.6294444,-0.77704555
2658,307.077,17.0,7,0.42158458,0,0,300.292,-0.8443539,0.5357858
2659,307.077,17.0,18,,0,0,301.427,,
2660,308.778,17.0,11,,0,0,302.864,,
2661,308.778,17.0,18,0.15682565,0,0,302.798,-0.99460065,0.10377654
2662,308.778,11.0,9,0.5038651,0,3185,308.32,-0.87001824,-0.49301952
2663,308.778,11.0,3,0.25968242,0,3565,308.267,0.2438412,-0.9698152
2664,308.778,11.0,3,0.103901826,5518,1532,308.009,-0.3714653,0.9284468
2665,308.049,7.0,2,0.07991145,5037,2844,308.569,-0.20365544,-0.97904265
2666,308.049,2.0,2,0.039955724,5026,2913,308.258,0.90624225,-0.42275882
2667,308.049,13.0,2,0.07991145,5713,3687,308.801,0.90624225,-0.42275882
2668,308.049,13.0,4,0.034624323,4727,3725,308.767,-0.92289776,0.38504514
2669,308.049,13.0,3,0.12380717,5624,3918,308.894,0.52469176,0.85129225
2670,308.658,12.0,6,0.7443725,4668,2799,307.894,0.3128601,-0.94979924
2671,308.658,12.0,23,0.497778,3771,2799,307.811,-0.26773772,0.96349186
2672,308.658,13.0,12,0.36449403,3814,1871,308.616,-0.9863085,-0.16491058
2673,308.658,13.0,10,0.7085478,6335,3201,308.775,0.25442278,0.9670931
2674,308.658,13.0,21,0.84235674,6166,4365,308.71,-0.7485702,-0.66305554
2675,308.59,13.0,21,0.5861304,5206,3019,308.381,-0.9826291,-0.18558015
2676,308.59,13.0,15,0.476547,3008,2378,308.303,0.43181404,0.90196264
2677,308.59,13.0,18,4.3414197,2609,1712,308.364,-0.00026859035,-0.99999994
2678,308.59,13.0,30,8.421378,7283,1723,308.522,-0.34412313,-0.93892455
2679,308.59,13.0,82,8.016763,7587,2948,308.235,-0.035948735,-0.99935365
2680,308.386,10.0,45,4.896335,6897,2609,307.589,-0.14312422,-0.9897047
2681,308.386,13.0,118,2.6075573,7844,4854,308.105,0.9997134,0.023938848
2682,308.386,7.0,27,3.1704412,6599,4729,308.137,-0.9707527,0.24008152
2683,308.386,12.0,19,1.4375443,3742,4408,307.484,0.38102028,0.9245667
2684,308.386,13.0,19,0.98540753,3742,2331,308.396,0.984382,-0.17604594
2685,308.247,13.0,21,0.8665423,3836,2422,308.684,0.9764023,0.21595977
2686,308.247,13.0,24,5.166094,5500,3309,308.746,-0.65290016,-0.75744396
2687,308.247,10.0,26,8.479501,6604,3187,308.409,-0.60456157,0.79655844
2688,308.247,8.0,36,8.239127,7980,3742,308.754,-0.78702044,-0.61692697
2689,308.247,8.0,69,13.693731,7865,3666,308.743,-0.9916404,0.12903216
2690,307.552,2.0,264,21.05021,8523,4804,308.026,0.5478598,0.8365702
2691,307.552,2.0,455,23.093348,8757,4705,306.521,0.43224812,-0.90175474
2692,307.552,2.0,570,22.479275,8671,4443,304.8,-0.19262567,0.98127234
2693,307.552,2.0,785,10.227817,8735,4085,302.992,-0.8372932,-0.5467541
2694,307.552,2.0,785,6.896191,8742,4304,301.941,0.5659599,-0.8244328
2695,307.244,2.0,769,20.470829,8570,4906,302.577,0.8274206,-0.5615827
2696,307.244,2.0,469,24.543556,8339,4906,304.79,0.77726114,-0.6291781
2697,307.244,2.0,234,16.917725,7621,4606,306.567,0.4333032,-0.9012482
2698,307.244,2.0,48,8.743606,7621,4606,307.885,-0.042681668,-0.9990887
2699,307.244,2.0,64,5.0461426,8204,3695,308.567,0.9986581,-0.0517878
2700,308.328,13.0,111,4.01135,5763,3695,308.665,-0.9165273,-0.39997214
2701,308.328,13.0,31,4.110921,4704,3016,307.473,0.9919755,0.12643015
2702,308.328,13.0,24,0.6384105,3454,2870,306.815,0.10281624,-0.9947004
2703,308.328,13.0,24,0.62323785,3041,1809,307.068,-0.92289776,0.38504514
2704,308.328,13.0,41,0.31903273,3135,1730,307.506,0.7180781,-0.69596255
2705,308.986,13.0,24,1.1334251,3328,1841,307.565,-0.14879726,-0.9888677
2706,308.986,13.0,55,2.137362,3435,2608,308.301,0.6821206,0.7312397
2707,308.986,13.0,48,4.335968,4464,2608,308.923,-0.03545646,0.99937123
2708,308.986,13.0,141,8.975544,6979,4064,308.779,0.7837363,-0.62109375
2709,308.986,2.0,170,9.411685,8108,4362,307.991,0.95030653,0.31131572
2710,308.729,2.0,155,3.1271095,8583,4530,307.717,-0.59682876,-0.80236864
2711,308.729,2.0,206,7.5423403,8806,4161,307.284,0.4072533,-0.91331524
2712,308.729,2.0,206,15.125535,8296,3711,307.455,0.4728353,0.88115084
2713,308.729,2.0,298,19.319622,7721,4599,307.24,-0.487801,-0.87295485
2714,308.729,10.0,302,21.019382,7007,4599,306.452,-0.79667723,-0.604405
2715,307.855,10.0,96,15.303022,5825,2146,307.141,-0.40310764,0.91515255
2716,307.855,13.0,34,5.289391,2325,1677,307.91,0.98944604,0.14490187
2717,307.855,13.0,30,1.9155241,2280,1604,308.0,-0.34330773,-0.939223
2718,307.855,13.0,26,5.6450114,2593,1060,307.841,0.30175617,0.9533851
2719,307.855,13.0,25,10.384196,4472,1261,307.188,0.9557457,0.29419413
2720,306.877,13.0,59,11.54562,3419,1869,306.301,-0.9995149,-0.03114474
2721,306.877,13.0,59,10.253945,3442,1895,305.14,0.9233655,-0.38392213
2722,306.877,13.0,31,7.8504496,3996,1947,304.392,-0.56990397,0.8217113
2723,306.877,13.0,114,4.8369894,6755,3168,304.062,-0.82652426,-0.56290114
2724,306.877,13.0,53,5.4157004,4981,2000,303.689,-0.71770036,0.69635206
2725,307.077,13.0,10,1.5441371,0,2183,303.503,-0.47185186,-0.88167787
2726,307.077,17.0,6,0.13998966,0,0,298.652,0.092392124,0.9957227
2727,307.077,17.0,9,0.2557106,0,0,299.094,0.36829358,-0.92970955
2728,307.077,17.0,10,0.22428435,0,0,299.598,-0.24219777,-0.9702269
2729,307.077,17.0,6,,0,0,300.373,,
2730,308.778,17.0,3,,0,0,302.942,,
2731,308.778,17.0,5,0.4478695,0,0,301.876,-0.5052262,-0.862987
2732,308.778,17.0,9,0.17931053,0,0,301.484,-0.14356066,0.98964155
2733,308.778,17.0,5,0.26896578,0,0,301.481,0.9897105,0.14308424
2734,308.778,11.0,5,0.19632795,7333,3085,308.272,0.43925998,0.89835995
2735,308.049,1.0,2,0.1294686,7959,4113,308.209,-0.52681977,-0.849977
2736,308.049,5.0,2,0.0799166,6946,3534,308.064,0.9067319,-0.4217076
2737,308.049,10.0,4,0.056074344,6190,4285,308.028,-0.24068742,-0.9706027
2738,308.049,13.0,3,0.0399583,7363,4563,308.935,-0.88049495,-0.47405547
2739,308.049,13.0,2,0.104527146,7020,4335,308.98,-0.23466979,-0.97207516
2740,308.658,13.0,5,0.52095306,5153,2541,308.785,-0.76074827,-0.6490471
2741,308.658,13.0,10,0.82842004,3980,2083,308.684,0.92122096,-0.38903975
2742,308.658,13.0,22,0.47949958,4890,2247,308.728,0.9067319,-0.4217076
2743,308.658,13.0,25,0.4704873,3491,2003,308.769,0.5137253,-0.85795474
2744,308.658,13.0,29,0.24082908,3561,1871,308.666,-0.99819005,-0.060138386
2745,308.59,13.0,29,0.19979149,5186,3278,308.512,-0.20478693,-0.97880656
2746,308.59,14.0,23,0.5089562,6317,3304,307.444,0.23699003,-0.9715121
2747,308.59,10.0,42,7.0294,7798,3041,307.577,0.81774217,-0.5755847
2748,308.59,13.0,241,6.3698606,8382,4399,308.319,-0.8306011,0.5568679
2749,308.59,10.0,213,3.6142488,7692,4804,307.035,0.58300483,0.8124687
2750,308.386,12.0,146,4.714041,7256,4496,306.742,-0.97201985,0.23489872
2751,308.386,8.0,68,4.537405,5569,4452,307.949,-0.9660691,-0.25828376
2752,308.386,5.0,21,3.0409298,5071,4048,307.658,-0.7410758,0.67142135
2753,308.386,13.0,12,0.4745232,4204,2545,308.287,-0.9997373,-0.022918785
2754,308.386,13.0,12,1.0939063,5398,2462,308.616,0.03433339,0.99941045
2755,308.247,13.0,23,3.3355112,7406,4071,308.767,0.9659591,0.25869483
2756,308.247,12.0,76,11.01142,8065,4383,307.598,0.49275652,-0.87016726
2757,308.247,9.0,275,11.517669,8427,4356,307.812,-0.07321637,-0.99731606
2758,308.247,2.0,193,12.506752,8370,4657,307.691,-0.012663602,-0.99991983
2759,308.247,2.0,185,19.99678,8428,4538,307.53,-0.98600054,0.16674215
2760,307.552,2.0,464,16.04816,8270,4588,306.945,0.91794044,0.3967183
2761,307.552,2.0,479,9.35537,8585,4162,305.503,0.2448998,0.9695484
2762,307.552,2.0,833,18.497255,8757,4162,303.599,0.4866625,0.87359005
2763,307.552,2.0,840,18.11317,8666,4609,302.386,0.98251724,0.18617153
2764,307.552,2.0,840,9.510198,8725,4895,302.062,-0.87188697,-0.48970714
2765,307.244,2.0,461,19.417215,8840,5007,303.183,-0.9804674,0.19668178
2766,307.244,2.0,229,17.350971,8754,4860,305.179,0.97544473,0.22024445
2767,307.244,2.0,212,20.223948,8638,4743,306.822,0.66426295,-0.747499
2768,307.244,2.0,217,18.512474,8359,4743,307.574,0.82739735,-0.56161696
2769,307.244,2.0,131,6.8946476,8106,4858,307.443,0.9876717,0.15653951
2770,308.328,13.0,137,4.527208,8016,4212,307.285,-0.74921274,-0.66232944
2771,308.328,5.0,26,5.6881857,5028,4449,305.698,0.1185297,-0.9929505
2772,308.328,13.0,12,0.74200755,3575,2812,306.425,-0.54923624,-0.83566713
2773,308.328,13.0,12,0.8420513,3044,1578,306.942,-0.23273721,0.97253966
2774,308.328,13.0,19,1.0804555,2689,1767,307.314,-0.81574595,0.5784103
2775,308.986,13.0,12,1.5468699,3790,2612,307.668,-0.18883878,0.9820081
2776,308.986,13.0,46,1.8584216,3800,2061,307.991,0.14885125,0.9888596
2777,308.986,13.0,36,2.5944474,3128,2061,308.688,0.9549626,0.2967261
2778,308.986,13.0,34,6.3166146,4933,1993,309.601,-0.5689061,-0.8224025
2779,308.986,13.0,121,12.519154,7746,3837,309.422,0.6882654,-0.725459
2780,308.729,10.0,232,20.724127,8521,4371,308.059,0.989867,0.14199771
2781,308.729,2.0,392,22.826696,9024,4356,307.373,0.85078233,-0.52551824
2782,308.729,2.0,392,25.040903,8963,3719,306.692,-0.3806626,0.924714
2783,308.729,2.0,580,22.650902,8761,6104,305.49,-0.8115065,-0.58434343
2784,308.729,2.0,511,24.500467,8557,4368,304.72,-0.66254437,-0.74902266
2785,307.855,2.0,234,22.644829,8463,6020,305.69,0.77658015,-0.6300185
2786,307.855,9.0,94,9.141166,6159,4299,307.373,0.24185403,-0.97031265
2787,307.855,13.0,47,8.452329,5751,2653,307.937,0.19056958,0.9816737
2788,307.855,13.0,71,18.248842,7102,3727,307.879,0.99315506,0.116803594
2789,307.855,10.0,292,22.03315,8503,3665,306.883,-0.77197665,0.63565093
2790,306.877,2.0,247,20.980137,8341,5903,305.631,-0.7584944,0.6516796
2791,306.877,10.0,247,16.956024,6798,3830,304.317,0.76218206,-0.64736277
2792,306.877,10.0,174,9.545389,6030,3081,303.519,0.18653896,-0.98244756
2793,306.877,13.0,167,5.325493,5017,3199,303.333,-0.43407005,0.9008791
2794,306.877,13.0,20,6.4820976,3392,1445,303.295,-0.90704584,-0.42103186
2795,307.077,13.0,4,1.2611674,2733,1866,303.223,0.8379632,0.5457267
2796,307.077,7.0,4,0.08687966,0,0,302.655,-0.4046086,-0.9144899
2797,307.077,17.0,4,0.33017707,0,0,298.547,0.9866477,0.16286884
2798,307.077,1.0,14,0.27612954,0,0,303.705,0.9990426,0.04374881
2799,307.077,17.0,14,,0,0,299.269,,
2800,302.732,17.0,3,,0,0,302.269,,
2801,302.732,17.0,5,0.2339552,0,0,301.294,-0.99775994,0.066896185
